Date received,Product,Sub-product,Issue,Sub-issue,Consumer complaint narrative,Company public response,Customer,State,ZIP code,Tags,Consumer consent provided?,Submitted via,Date sent to company,Company response to consumer,Timely response?,Consumer disputed?,Complaint ID
01/24/17,Bank account or service,Other bank product/service,"Account opening, closing, or management",None,"I was a long time customer of Citizens Bank. I decided to close my account because if the bank 's investment policies in 2011. I 'm glad I did because they have not improved their investing standards -- I stand with others removing funds due to Citizens ongoing support of XXXX. I will work tirelessly to convince others to join me in doing so until your institution ceases investing in XXXX XXXX, XXXX XXXX XXXX, and XXXX. I refuse to be a silent participant in your decision to support the destructive fossil fuel economy in general, and the XXXX ( XXXX ) in particular. The XXXX threatens air and water quality and violates sacred lands of the XXXX.",None,"CITIZENS FINANCIAL GROUP, INC.",NC,275XX,None,Consent provided,Web,01/24/17,Closed with explanation,Yes,No,2308778
03/28/17,Bank account or service,Savings account,"Account opening, closing, or management",None,"I opened a new savings account with Ally Bank on XX/XX/2017. I applied online, this was my first transaction with Ally Bank. During the setup, to fund the new savings account, Ally Bank asked for my "" other bank '' information, specifically the login ID and passcode to my other bank account with a credit union where the moneys were to be transferred from. Ally Bank also asked for the answer to my security question on record with the other bank. I provided that information to Ally Bank. I would like to find out : is it appropriate for Ally Bank to ask for my other bank login ID, passcode and security question answer as part of setting up a new savings account with them? I also would like to find out if this new savings account is legitimate. I am concerned that perhaps it was not Ally Bank I provided my other bank information to but a fraudulent entity. I believe I have a savings account with Ally Bank, Routing / ABA Number : XXXX, Account Number : XXXX, it was funded with a {$30000.00} transfer from my credit union checking account. The current balance is {$30000.00} with a {$2000.00} transfer in pending. Is this a legitimate Ally Bank savings account? Thank You!",Company has responded to the consumer and the CFPB and chooses not to provide a public response,ALLY FINANCIAL INC.,PA,None,None,Consent provided,Web,03/28/17,Closed with explanation,Yes,No,2408627
3/9/17,Bank account or service,Checking account,"Account opening, closing, or management",None,"Chase Bank ( personal account ) allowed the TX Attorney General to freeze my bank account where the only income is my VA XXXX check ( can not be apportioned asper 31 CFR part 212 final ruling XX/XX/2013. I have no other means to support myself or my family. Chase is fully aware the money is coming from the VA, yet they still choose not to follow the law.",None,JPMORGAN CHASE & CO.,TX,780XX,None,Consent provided,Web,3/9/17,Closed with monetary relief,Yes,No,2380083
12/17/15,Bank account or service,Checking account,"Account opening, closing, or management",None,"On XXXX XXXX, 2015 I XXXX XXXX XXXX opened up a CHECKING and SAVINGS ACNT AT SUN TRUST BANK BRANCH XXXX nc XXXX, CSR XXXX XXXX XXXX XXXX. She did not give me all my bank opening ACNT PAPERS nor MY beneficiary page in WHICH SHE DEMANDED MY CHILDRENS SS #, DOB AND NCDL #, JUST FOR THEM BEING THE BENEFICIARIES ON MY ACNTS, SO I WENT BACK THE XXXX, withdrew {$350.00} from each ACNT CHECKING and SAVINGS WITH NO PROBLEMS THEN ON XXXX XXXX, 2015 SUNTRUST BLOCKED ME OUT OF MY ACNTS AND PLACED "" A NO DEBIT STATUS '' ON MY ACNTS AND TOLD ME THEY WERE CLOSING MY ACNTS BUT I HAVE {$50.00} in each ACNT AND WAS TOLD THEY CANT GIVE ME A TIME FRAME ON HOW LONG IT WILL TAKE FORM THWM TO MAIL ME CHECKS FOR MY TOTAL OF {$100.00} combined money in my aunts that was CASH DEPOSITED IN THE FIRST PLACE ON XXXX XXXX, 2015. HOW IS THAT NOT STEALING, BANK MONEY LAUNDERING, FRAUD ON THE BANKS PART BY XXXX XXXX XXXX CSR XXXX BRANCH!!! Thank you XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX, NC XXXX XXXX",Company chooses not to provide a public response,"SUNTRUST BANKS, INC.",NC,281XX,None,Consent provided,Web,12/17/15,Closed with explanation,Yes,No,1705030
1/6/17,Bank account or service,Checking account,"Account opening, closing, or management",None,"I had overdraft protection with Regions Bank in XXXX, Alabama on my checking account. However, instead of waiting to get the overdraft from my Social Security Check that come in every month. They took the overdraft from my grandchildren savings so it would n't net interest. So, I took my grandchildren money out of Regions Bank. They retaliated by closing both of my checking accounts without notice. Therefore, I could n't receive my Social Security check for the entire month of XX/XX/XXXX with put a great hardship on my me and my family.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,REGIONS FINANCIAL CORPORATION,AL,350XX,Older American,Consent provided,Web,1/6/17,Closed with explanation,Yes,No,2278894
05/31/16,Bank account or service,Checking account,"Account opening, closing, or management",None,"I 've been a Wells Fargo checking account holder since XX/XX/XXXX. Never 1 NSF overdraft, late payment, or negative notice on my account. Without notice or warning I learned today my account was put on hold for review on XX/XX/XXXX and will be closed effective on XX/XX/XXXX while I have no access to my funds Wells Fargo put a hold on my posted funds of over ( {$5000.00} ). This was all done with any explanation for the account closure. There is a rule in the law that basically says that when two parties are bound by a contract, and only one of the two has written the contract, then they MAY NOT interpret it to their own benefit outside the express written language of the contract. Wells Fargo has done just that, and they are now holding my funds. Please investigate. Attached is my XX/XX/XXXX to XX/XX/XXXX statement. Total account balance is {$5200.00} as of XX/XX/XXXX. Thank you, CF",Company has responded to the consumer and the CFPB and chooses not to provide a public response,WELLS FARGO & COMPANY,SC,294XX,Older American,Consent provided,Web,05/31/16,Closed with monetary relief,Yes,No,1948108
9/9/16,Bank account or service,Checking account,"Account opening, closing, or management",None,"XX/XX/2012 I walked into a WellsFargo branch office in the City of XXXX California. I asked to speak to a manager. I told them that I had received a letter that I owed $ XXXX+ dollars and wanted to know why. I was told it was because I was not using my checking account. I told them I have never opened an account with them at all. I told the manager, I come in to make my mortgage payment and the teller usually asks if I am interested in an account and I always said no thank you but took information about their account services. The manager said he showed I had an account but they could not find any proof of me signing any documents or having an account other than what they showed on their computer. The manager told me that since my Mortgage is with Wells I can open an account and wo n't be charged fee 's at all for having an account with them and that he would take care of the $ XXXX+ fee and remove it. So I went ahead and opened a new account Note it was not the same account number they claim I had. It was a completely new account. About 5 to six months later, I get a letter from Wells Fargo that they debited the $ XXXX+ because they said I owed them the money. I went back to the branch three more times in the period of several months to resolve the issue and get my money back and it was never resolved. I felt stupid and crazy because they said I owed them the money. Now I find out that many WellsFargo employees were committing fraud and realize that I am one of the victims. I want my $ XXXX+ dollars back. It 's not even about the money it 's the principle, how can someone open a bank account without your knowledge or consent then charge you the fees. At the time I was a struggling single mom and that {$60.00} was a week worth of groceries and lunches for my kids. They got me to go into the branch and open a real account and then still charged me fraudulent fee.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,WELLS FARGO & COMPANY,CA,913XX,None,Consent provided,Web,9/9/16,Closed with monetary relief,Yes,Yes,2103509
08/28/16,Bank account or service,Checking account,"Account opening, closing, or management",None,"I submitted a complaint to the consumer finance protection bureau on XXXX/XXXX/16 ( complaint number XXXX ). The complaint was regarding airline miles for a checking account sign up bonus through Citi. Citi responded to the complaint on XXXX/XXXX/16. In response to the complaint, Citi agreed to honor the XXXX XXXX XXXX miles that I had been told by their representative I was entitled to. In their response, they indicated I would receive the miles within 60 days. It has now been over 60 days, and I still have not received the miles. This was the third time Citi agreed to provide these miles ( initial sign up, as indicated by a representative, and indicated through their complaint response ). It has been over half a year since I was originally supposed to receive the miles. Citi did not hold up their agreed upon response to my original complain, so I am opening yet another complaint.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,"CITIBANK, N.A.",CA,941XX,None,Consent provided,Web,08/28/16,Closed with non-monetary relief,Yes,No,2085964
11/8/16,Bank account or service,Savings account,"Account opening, closing, or management",None,Capital One is mining data from customer accounts to target customers and try and get them to buy other services. They are using information about me and how much money I have in my savings account to try and sell me other products.,None,CAPITAL ONE FINANCIAL CORPORATION,ID,834XX,None,Consent provided,Web,11/9/16,Closed with explanation,Yes,Yes,2199764
08/27/15,Bank account or service,Checking account,"Account opening, closing, or management",None,I lost my wallet and all my bank card was in with my information that how my account was closed I did report and told then excate what I am telling now I should not be in the XXXX cause some one still my identity.,Company chooses not to provide a public response,"BANK OF AMERICA, NATIONAL ASSOCIATION",NY,None,None,Consent provided,Web,08/27/15,Closed with explanation,Yes,No,1539434
8/10/16,Bank account or service,Checking account,"Account opening, closing, or management",None,"On XXXX XXXX, 2016, I opened a Citigold checking account with a promotion code I had received, namely, promotion XXXX. The promotion promised an award of XXXX XXXX XXXX AAdvantage ( R ) miles upon completion of {$1000.00} in qualifying debit card purchases and one ( 1 ) or more qualifying bill payments for two ( 2 ) consecutive calendar months, with all requirements to be completed within sixty ( 60 ) days of account opening. A copy of the terms and conditions of the promotion is attached. After completing the requirements on XXXX XXXX, 2016, I messaged Citibank via their online secure messaging system to confirm that I was enrolled in the promotion and had met the requirements. On XXXX XXXX, 2016, Citibank confirmed that the requirements had been met and that I should receive my XXXX AAdvantage miles within 90 days. A copy of this communication from Citibank confirming enrollment in the promotion and completion of the requirements is attached. I further confirmed this in a later chat on XXXX XXXX, 2016 ( also attached ), that the miles would be awarded no later than XXXX XXXX, 2016. After XXXX XXXX passed with no miles awarded, I messaged Citibank again, which opened an investigation that appeared to do nothing. I messaged again XX/XX/XXXX, an on XXXX XXXX received a letter ( also attached ) stating that the miles would be awarded as soon as I gave my XXXX XXXX frequent flier number, which the bank had somehow lost. I called and gave the number that day and was told that the miles would be deposited within 3-4 business days. When this date also passed with no miles deposited I messaged again, which resulted in Citibank starting a new "" investigation '', though I am not sure exactly why. The CSR was unable to tell me how long this one might take. Each month that passes without my miles being deposited results in a {$30.00} charge from Citibank for this "" premium '' Citigold checking account. So far it has been over 2 months since the date I was to receive my promotional miles, or {$60.00} in additional charges that Citi has dragged from me because of their stubbornness in awarding the bonus they themselves admit I have completed the requirements for. As of the date of this complaint, my AAdvantage miles have still not been rewarded, despite them having been promised by XXXX XXXX, 2016. Under the terms and conditions of the promotion, I am eligible for the promotion : I am a Citi ( R ) / AAdvantage ( R ) credit cardmember who received the promotion, I am over XXXX years of age, and I had never before held a consumer checking account with Citibank. Please help me to get my awarded promotional miles. Thank you. Note : the password to open the protected citibank leter dated XX/XX/2016 is XXXX",Company has responded to the consumer and the CFPB and chooses not to provide a public response,"CITIBANK, N.A.",LA,701XX,None,Consent provided,Web,8/10/16,Closed with monetary relief,Yes,No,2053915
7/5/15,Bank account or service,Other bank product/service,"Account opening, closing, or management",None,"I called ChexSystems Security Freeze Dept on XXXX/XXXX/15. The CSR told me that she could n't help me because I had lost my PIN. I asked to speak to a supervisor and she told me no one there and would n't be in until Monday. She then hung up on me and so I called back and the same CSR answered the phone. I asked for her name and would n't give it to me. She hung up again and so I called back. this time she picked up the phone and just muted the line. While still on the line, I called from a different phone in the house and the CSR picked up.",Company chooses not to provide a public response,"Fidelity National Information Services, Inc. (FNIS)",TX,79936,None,Consent provided,Web,7/5/15,Closed with explanation,Yes,No,1451403
11/7/15,Bank account or service,Checking account,"Account opening, closing, or management",None,"bank of america is refusing to disclose how many fees charged my account. over {$500.00} since XX/XX/2015. in my trying to close account they refused claiming items paid were still processing. then they ran a returned check thru twice to access yet one more feeafter knowing i was closing that account at branch",Company chooses not to provide a public response,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,750XX,None,Consent provided,Web,11/7/15,Closed with explanation,Yes,No,1645128
02/25/17,Bank account or service,Other bank product/service,"Account opening, closing, or management",None,"Dear Sirs ; Madame, I would like to file a complaint against TDBank, N.A. for falsifying my credit card account summary. Today I am greeting you with sincerity and calm. I am a long time customer of The TDBank N.A., system. I am not a big saver, barely on the fringes and particularly at this time. Recently I inquired into my credit account which is displayed with my checking account, on the same page. It is convenient and innovative to put both account summaries on the same page so I can read what is going on simultaneously. I 've always abided by what I was reading. One day while trying to use my credit card, I was declined. I could n't understand why, since I make payments by the auto payments system connected to the accounts. It occurred to me that I am constantly being charged a late fee. It also occurred to me that I am always showing a zero balance due every month. I was always assuming the auto payment system had already deducted the amount posted. I was wrong, since one day when I tried to use my credit I found that I had barely paid the amount owed that month. I was alittle confused but paid the amount requested, {$2.00}. How could I have not known that I was underpaying on my credit account when the statement summary always showed XXXX balance due? Then one day I called. Here is how the conversation went. Hello, my name is XXXX, account # XXXX. I am on the TDBank website right now looking at my accounts, checking and credit. Could you tell me why I am looking at a zero balance due on my credit card statement when I know it is due, and while I am paying two auto payments twice monthly in the amount of {$35.00}, yet according to you I need to pay {$82.00} this month? Sure, Customer Service said, here is what is going on. Your account is not showing the true accurate amount. What? I said. I am looking at the page right now, how is it not showing me the true accurate amount owed?. Well, Customer Service said, what you are looking at, and I quote, is an assumption of what you owe. If you want to know what you actually owe and what your true account statement reads you need to log onto, and with that she proceeds to provide me a whole other website with a whole other registration. So, you mean to tell me that for all these years I 've had this account, this has not been showing me the accurate truth of my statements? Yes, she said. You will need to log onto the the website I provided. I do not know how much money I 've paid in late fees because I am going by what TDBank, N.A. provides as a viable true summary of my accounts and statements. I can not afford to pay a late fee, I can not afford to pay more when I was under the assumption I was paying the amount required. I would like you to go back into my credit account, look back at how long I have been paying late fees, and put back into my checking account the money that I paid in late fees while reading an inaccurate balance due because of your falsified summary of statements. Sincerely, XXXX XXXX XXXX",None,TD BANK US HOLDING COMPANY,ME,041XX,None,Consent provided,Web,3/1/17,Closed with monetary relief,Yes,No,2361136
01/21/16,Bank account or service,Other bank product/service,"Account opening, closing, or management",None,"XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX, Florida XXXX vs Bank of America XXXX XXXX XXXX XXXX. XXXX, Florida XXXX [ XXXX ] Complaint charge description : on the date of XXXX XXXX 2016. I XXXX XXXX, was willfully and intentionally discriminated against, based on the color of my skin. To which, led to the denial of banking services at Bank of America, located at XXXX XXXX XXXX XXXX, XXXX, Florida XXXX. I went to the bank to cash a check for XXXX XXXX and XXXX dollars. That was written out as pay to the order of [ CASH ]. I endorsed the back of the check and provided my drivers license number. And put my thumb print on the front of the check. Then handed it to the bank cashier. Whom took a very long time doing XXXX knows what ... on her computer screen. then, she stepped away momentarily to speak with someone. She came back! And stated that.. she will not be able to cash the check. So, I ask ... and why are n't you able to cash the check. The Bank claim and her statement was : that the reason for them unable to assist me, was because they were not able to verify the authorizing signing party on the check. Which was XXXX XXXX, XXXX of the account holder name on the account. [ XXXX ] Complaint charge description : I left and went to a different branch shortly after leaving there. upon arriving at the Bank of America located at : XXXX XXXX XXXX XXXX, XXXX XXXX, Florida XXXX. I waited in line ... then, I was called to the counter. I was asked the most unusual thing by the clerk, before she would assist me. I was told to remove my sunglasses. And after I did! she then begin to help me. I ask her what was the reason for me removing my sunglasses.. she stated that it the bank policy that sunglasses are not allowed to be worn inside the bank. And I witness their own security guard wearing a hat and sunglasses inside of the bank. I said this is the first I 've heard of this ... furthermore, the cash the check and I left the bank. the statement herein give by XXXX XXXX ; is the truth, as it happened on this XXXX day of XXXX 2016.",Company chooses not to provide a public response,"BANK OF AMERICA, NATIONAL ASSOCIATION",FL,None,None,Consent provided,Web,01/21/16,Closed with explanation,Yes,Yes,1752194
05/26/15,Bank account or service,Checking account,"Account opening, closing, or management",None,Bank of America reported me to the XXXX as a suspected fraud activity that had happen to my account which I did not know the check I was given was fraudulent. The company that I worked for went bankrupt and issued all the employees their final paycheck. I took the check I was given and deposited it into my checking account via atm thinking the check was good. When the bank processed the check they closed my account and reported me to XXXX for suspected fraud activity. Now I am forbidden to open any bank account for 7 years. I had no control over the pay check I was given cause I did not know the check was bad. I do not believe I should be banded from opening up a checking or even saving account from any other bank.,Company chooses not to provide a public response,"BANK OF AMERICA, NATIONAL ASSOCIATION",FL,347XX,None,Consent provided,Web,05/26/15,Closed with explanation,Yes,No,1392351
4/11/16,Bank account or service,Checking account,"Account opening, closing, or management",None,"My Bluebird card that i used for bill pay was compromised and in the end result bluebird closed my account and denied my claim. I went to XXXX and loaded XXXX bucks on my card i quickly realized the XXXX i forgot to keep for gas. I went to stand back in line and the cashier pointed me towards the atm where i then withdrew the XXXX dollars. While at the gas station in an attempt to buy a water bottle i realized my card was missing so i went back to XXXX to find my card and was told the ATM must 've eaten it up. i then left got home and called bluebird while on the phone with the bluebired rep i explained that i lost my card and that i needed a replacement sent out the rep went ahead with my request and in the middle of conversing told me my card had a balance of XXXX dollars left. I told her that must be wrong she then let me know that the transaction had just occurred while we were on the phone and that it was a XXXX withdrawal, she asked before sending me over to the fraud department if anyone had access to my pin i told her that since bluebird is the only card i have that would n't let me use the last XXXX of my social for my pin i had written it on the back of my card. The rep then encouraged me to file a claim on the transaction as i was crying trying to figure out what to do. I filed the claim with the rep and was send a declaration of fraud to complete. i completed it sent it back waited XXXX weeks calling and checking on the status of the claim on XXXX/XXXX/2016 a rep by the name of XXXX told me the money would be in my account on XXXX/XXXX/2016. When i woke up this morning i got XXXX emails from bluebird XXXX stating that the dispute was declined the other stating that my account was closed with funds in them. When i called to try and find a resolution i was given the cold shoulder and told that there decision was written in stone and final i tried and tried to explain with no success. When i asked them why they could not give me a reason as to why they decided to deny me and then close my account. When i asked for the account number they told me they could not provide it. I took out a payday loan to pay my bills because i was told i would be credited today but instead i woke up to a nightmare.",None,AMERICAN EXPRESS COMPANY,NV,891XX,None,Consent provided,Web,4/11/16,Closed with explanation,Yes,Yes,1872914
07/26/16,Bank account or service,Checking account,"Account opening, closing, or management",None,"I opened up a citigold bank account using promotional code XXXX in XXXX of this year, in order to receive a bonus of XXXX American advantage miles, I needed to Make at least {$1000.00} in purchases using your debit card and set up bill payment for 2 consecutive months, which I did. I inquired and received this message : Date : XXXX Account Number : Interest Checking XXXX Subject : Re : Promotional Offer Reference : XXXX Dear XXXX XXXX, Good afternoon. Welcome back to Citibank Online messaging, my name is XXXX. Thank you for your messages regarding our promotion. I will be happy to assist you. We regret any inconvenience this has caused as it is never our intention to delay incentives for promotions. I have submitted a request to ensure these points are awarded to you in a timely manner. However, we will require a review of the requirements and eligibility to confirm. Summary of Required Behaviors : XXXX AA Miles Open a new Regular Checking account in The Citigold Account package by XXXX/XXXX/16. Then, within 60 days after account opening : the required minimum amount {$1000.00} of purchases using the CitibankDebit Card must be posted to the new checking account AND XXXX qualifying bill payment must be posted to the new checking account each month for two consecutive calendar months. I deposited over {$100000.00} in the account and met the requirements. I was then told that I was not a targeted client and was not eligible for the miles, although i did receive an email, opened the account using the promotional code above, and meeting the requirements, if I was not eligible for the bonus, the application should have rejected my application using the promotional code. I would like to have the XXXX aadvantage miles credited that I believe I am entitled too.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,"CITIBANK, N.A.",NV,891XX,None,Consent provided,Web,07/26/16,Closed with non-monetary relief,Yes,No,2030107
06/30/16,Bank account or service,Checking account,"Account opening, closing, or management",None,"I signed up for a Citigold account with Citibank with a promotional offer of XXXX AAdvantage miles after meeting certain requirements. I met these requirements more than 6 months and the promotional miles still have not been credited. I have contacted Citibank for about 6 or 7 times by now about this issue, and every time I 'm either told the case is under investigation or that they 'll file a new case. Their claim is that i 'm not eligible for this offer, even though I have numerous e-mail communication ( see attached ) from Citibank stating that i 'm eligible offer, that I 've completed all the requirements and will be receiving the miles soon.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,"CITIBANK, N.A.",MI,481XX,None,Consent provided,Web,06/30/16,Closed with non-monetary relief,Yes,No,1993714
01/18/17,Bank account or service,Checking account,"Account opening, closing, or management",None,"Hi, XXXX people in our household opened up citi checking accounts with a {$400.00} checking account bonus. The promo code was XXXX. We have met all of the requirements and it has been over 2 months since we have met the requirements and no bonus has been put in our accounts. Every time I call in to ask about the bonus they bring up different excuses : we will escalate this to a supervisor, we will investigate, you need to send in XXXX forms, etc.. Citibank has been stonewalling hundreds of customers on this bonus ( I have read of hundreds of others who are having the same problem ).",Company has responded to the consumer and the CFPB and chooses not to provide a public response,"CITIBANK, N.A.",CA,None,None,Consent provided,Web,01/19/17,Closed with monetary relief,Yes,Yes,2293986
1/4/16,Bank account or service,Savings account,"Account opening, closing, or management",None,"Today, XX/XX/XXXX, the bank seized my entire account, due to a debt my wife owed some 18 years ago. One she has no idea about. She has sent letters to the Superior Court of NJ and to the law offices asking for clarity. I never received a seizure notice, and find it unfair that the only monies in my account are those that I have earned under my name, not my wife, who has been ill since XX/XX/XXXX ; and ill most of her life, and would have never been able to open up a credit card, because she has never worked a full time job in her life. I have proof that all of the monies in my account are checks for me, and only me. My wife 's name is XXXX XXXX, and my name is XXXX XXXX. We are already facing hardship, and this will make it worse, as I will not be able to go to work or feed my family and ill wife.",Company chooses not to provide a public response,"BANK OF AMERICA, NATIONAL ASSOCIATION",NJ,071XX,Older American,Consent provided,Web,1/4/16,Closed with explanation,Yes,No,1726473
7/7/15,Bank account or service,Checking account,"Account opening, closing, or management",None,"I had a bank account with Bank of America. Since I am not XXXX I was using it not often. My XXXX address was reported to the bank and I was receiving monthly statements. The account was free, as well as using cards. Than, few years ago the statements stopped to be send to my address without any warning. I tried to log in via internet, but I could not ... later I learned my account was blocked and moved to "" frozen accounts ''. I had no statements, no internet access and without any information bank introduced a monthly fee of XXXX I had no idea that over years - XXXX of USD were stolen by the bank from my account. So without any information I was introduced a fee, to an account which usage was blocked to me and any track of charges were hidden ( no statments sent ).",Company chooses not to provide a public response,"BANK OF AMERICA, NATIONAL ASSOCIATION",None,None,None,Consent provided,Web,7/7/15,Closed with monetary relief,Yes,No,1455614
01/19/17,Bank account or service,Checking account,"Account opening, closing, or management",None,"PNC Bank mislead me as a customer. I opened an account for {$25.00} online and I was under the impression, from what I read. that I would enrolling into the virtual wallet. Instead my {$25.00} deposit turned into - {$25.00}. I was not informed until after my credit was affected. I am very unhappy with their services. I called several times and was informed they would remove the fee and close the account. Weeks passed no call back, no closed account. Just very bad and misleading service.",None,PNC Bank N.A.,MD,207XX,None,Consent provided,Web,01/19/17,Closed with explanation,Yes,No,2298423
03/13/17,Bank account or service,Other bank product/service,"Account opening, closing, or management",None,I bought a vehicle and got an auto loan through fifth third bank. I put insurance on the vehicle the day that I bought it and had the proof of insurance faxed to fifth third bank. A month or two later I started getting calls that I owed over XXXX in insurance that fifth third put on our vehicle. They claimed that they never recieved our proof of insurance and needed it sent again. So i complied and sent it again. I made my regular vehicle payment as i always do. A week later I started getting about 12 calls a day from all different collection centers for fifth third. They said that we owed XXXX dollars because my payments had doubled and I had only made my normal payment. The payments which were exactly double now were because of their added insurance. I asked why and they said they still had not recieved my proof of insurance so I asked how I could get it to them and have my payments back to normal. They said I could fax it again and they promised to personally call me back. I made the mistake of believing them and never got a call back. The insurance never got taken off and I was back to square one. I stopped by my local branch and they said there was nothing to do. So i went to my insurance agent and she helped me fax it over again and keep an insurance service center on the phone so we could hear them verbally say when it came through the fax machine. The employee claimed that all would be normal since they had recieve proof. But I continued to get calls to my work and my cell phone. So I got a fifth third supervisor on the phone after holding for 30 minutes. She says it will be resolved but I am now skeptical as you can imagine. I have cried multiple times over this matter. I have spent countless hours on the phone. My credit is damaged. And for what? I have done nothing wrong. It has been the most stressful month of my life and it feels like I am being harassed. I am writing this as a final hope. I have done everything I 'm supposed to and I 'm being punished for it.,None,FIFTH THIRD FINANCIAL CORPORATION,OH,None,None,Consent provided,Web,03/13/17,Closed with explanation,Yes,No,2384307
04/20/17,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",None,"I will be following this up with a letter to the bank, but thought this might be  another avenue  to reach someone. Recently I took my father, the accountholder, to the Comerica Bank branch in  XXXX   XXXX , CA. The purpose was to order a duplicate  XXXX  and copies of relevant statements on the account because we believe that funds were withdrawn without proper authorization. The statements will be needed for legal action, however, we did not relay that information to the staff at the branch.   Upon first speaking with th e Branch Manager, s he told us we had to go back to another branch to order the documents. That makes no sense since we can visit any branch to transaction business, why did we have to be inconvenienced by going to another branch to request documents.   Then we were told since the account was closed she could not provide bank statements. We understand there is a charge for copies of statements but she kept insisting that since the account was closed we could not request copies of statements. In fact, her last directive to us was that we had to serve a subpoena in order to receive those copies. By the way, the account had only been closed since  XXXX   XXXX  and the account has been opened since the late  XXXX  's.   I work in the banking industry and know about record retention and the facts as given to us were simply not accurate ( requiring a subpoena to obtain customer documents  ).    Lastly, we wanted to order a  XXXX  on the account since it appears to have been misplaced. Again, we were refused and told to subpoena documents.   When I asked to speak to her supervisor, she gave me their number fo r Quality Assurance  at  XXXX . I did in fact call that number and to this day have not received a call back. In fact, while in her office she called the same number and received a voicemail. I asked "" What number do you have to call  as a Branch Manager wh o needs immediate assistance ''. She said she calls the same number. I wanted to immediately talk to someone of higher authority and was essentially refused.    XXXX   XXXX   XXXX   XXXX .  XXXX   XXXX   XXXX   XXXX , CA  XXXX   XXXX",None,Comerica,CA,92607,Older American,Consent provided,Web,04/21/17,Closed with explanation,Yes,No,2443929
3/1/17,Bank account or service,Savings account,"Account opening, closing, or management",None,"I opened an account with Citibank promising a {$400.00} bonus for depositing {$15000.00} for one month. After {$15000.00} being in my account for three months, not only have I not received the bonus, but I have written five letters to Citibank without receiving the bonus. I also have not received a confirmation that I will receive the bonus. I need to use that {$15000.00} elsewhere. At this point, I believe i should receive three {$400.00} payments for the bank holding my {$15000.00} for three months and purposely delaying payment through stalling techniques. Please ask them to pay me now.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,"CITIBANK, N.A.",NY,11365,None,Consent provided,Web,3/1/17,Closed with explanation,Yes,Yes,2366143
04/19/17,Bank account or service,Other bank product/service,"Account opening, closing, or management",None,My bank for some reason refuses to correct my mailing address. The local branch has called the main branch and asked them to correct my mailing address but the bank says they did but have not done it.     My bank is sending all my business bills with my home address and etc. I have asked over and over again to please update my mailing address but they ca n't figure it out.,None,TD BANK US HOLDING COMPANY,NJ,8231,None,Consent provided,Web,04/19/17,Closed with explanation,Yes,No,2443711
04/20/17,Bank account or service,Other bank product/service,"Account opening, closing, or management",None,"well fargo bank is closing down town  XXXX  branch. they sent letter that I had to close my safe deposit box, which I did. they failed to issue me pro-rated refund at time of closing and play ed dumb when I asked manager to m ail me a refund check that is due to me.  XXXX   XXXX ,  XXXX   XXXX   XXXX   XXXX   XXXX     XXXX , fl  XXXX   XXXX",Company has responded to the consumer and the CFPB and chooses not to provide a public response,WELLS FARGO & COMPANY,FL,344XX,Older American,Consent provided,Web,04/20/17,Closed with monetary relief,No,No,2444789
04/22/17,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",None,"Bank accounts  ( CD & Money Markets ) w as opened by single account owner with    XXXX   XXXX  .   XXXX   XXXX   closed. The bank accounts wound up with   XXXX   XXXX  , and now with U.S.  Bank. Somehow during this time, an additional name was added to account, without original owner knowing or authorizatio n. U.S. Bank r efuses to correct error and refuses to produce the SIGNATURE CARDS. We have been trying to get cooperation fr om U.S. Bank for over six ( 6 ) months. We have contacted their Executive Offices and spoken to several persons in Fraud Department and Senior Banker a  t (   XXXX   XXXX   XXXX . Finally,  one person to ld me to contact the  XXXX   XXXX  branc h manager named xxxx,  in  XXXX  and that is where the signature cards are located. ( I have never previously conducted any business in this branch. ) Several calls were made, messages left, and could not get a call back response. Finally spoke to  Assistant Branch Manager who told me to come into bank. She took my personal and all contact information  and promised to get back to me. She did not. Then she was getting information from  Corporate Office  and they would send letter directly. Allotted time passed without any response. She became increasingly more hostile with each additional phone call. She finally said they do not have to give any information or put anything in writing. Later, I went to another branch, a suburban branch. Spoke to the branch  manager, w ho listened, then said she would followup and get back in touch the next week. After not hearing back, I called, but was told she was busy. Left a message. After no call back and it was almost at the end of the business day, I contacted her. She said was waiting for information back from another source and In a very unfriendly voice stated she would contact me in  two ( 2 ) days. Time pas sed without contact. I called again, left message. Called again and she had someone tell me she no information for me.   With each contact person that I have spoken to over the las t six months, I told them there is a legal issue and the information is needed. Also, that I NEVER authorized anyone else to be on my accounts. They will not own up to AND refuses to correct the bank errors! However, they have given out incorrect information, which has caused a  XXXX  legal issue, currently in court.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,U.S. BANCORP,IL,60643,None,Consent provided,Web,04/22/17,Closed with explanation,Yes,No,2447675
