Date received,Product,Sub-product,Issue,Sub-issue,Consumer complaint narrative,Company public response,Customer,State,ZIP code,Tags,Consumer consent provided?,Submitted via,Date sent to company,Company response to consumer,Timely response?,Consumer disputed?,Complaint ID
4/2/17,Bank account or service,Checking account,"Account opening, closing, or management",None,"USAA BANK is not an average bank, its an average insurance company, no they are above average ; meaning they XXXX, liars, sinners, and work closely with all the XXXX of theivery, I am building a huge case against them, i have several letters from regulators agreeing with my finding after USAA BANK Was investigated. They can not be trusted, they buy their BBB credit rating and no doubt pay for their positive feedback cause I never met ONE PERSON who has not had same issues as me, they are disgusting and I refuse to let go of what they did to me, I hate them. After being robbed of all personal belongings, and idenity theft several times, and even with police reports and witnesses, the bank and insurance company USAA, closed XXXX of my savings accounts with {$7500.00} and kept the money, they also in over XXXX areas never paid out on insurance claims. They also illegally reported credit card to collections. I have proof that I put a lot of time in to trying to work with them with no effort on their end as well as I have phone messages by them that go against what CALIFORNIA and LAS VEGAS INSURANCE investigated. As well as many other issues.",Company believes it acted appropriately as authorized by contract or law,UNITED SERVICES AUTOMOBILE ASSOCIATION,NV,891XX,None,Consent provided,Web,4/2/17,Closed with explanation,Yes,No,2415142
2/2/17,Bank account or service,Other bank product/service,"Account opening, closing, or management",None,"I applied for a credit card at Chase Bank. They needed additional documents to verify my information. The first letter indicated that they needed my photo ID and proof of residence. I sent them my passport and utility bill. A while later, I get a later saying that they ca n't read my passport. I call to ask why that 's the case. Turns out, they need my social security number verification. My passport photo was actually fine. This was already one month into the application process. I send them a fax of my social security card. They swore that they received it. I call 3 weeks later because I still have n't heard from them. They then say they never received it in the fax. I send them one in the mail. I call them on XXXX/XXXX/XXXX ( I applied for this card around XXXX time XXXX ). They tell me that I will find out about the status in 1-2 weeks. They are legally obligated to tell me whether I got rejected or accepted. I do n't hear anything on XXXX/XXXX/XXXX. I call the bank again. The gentleman checks the status, says that I have been rejected because they could n't verify my information and the application has been closed. I ask if he can send me a letter explaining why I have gotten rejected. He says he can not. I told him he 's legally obligated to do so. He says yes he is, but he still wo n't send me a letter. I asked to speak to his manager. He said his manager is unavailable, so he will call me back. I did everything I can to apply for this credit card. I have a superb credit score - XXXX. I have a credit card through XXXX XXXX XXXX. I pay my bills every month. I deserve a reason why the incompetent bank can not verify my identity even though I followed every single step they have asked me to poorly communicated with me to do so. I had to call them every week to check the process because they were very unhelpful with the application process. Every step of the way, they were n't clear what they needed.",None,JPMORGAN CHASE & CO.,MO,631XX,None,Consent provided,Web,2/2/17,Closed with explanation,Yes,No,2323849
03/16/17,Bank account or service,Other bank product/service,"Account opening, closing, or management",None,"My husband opened a health savings account with Bank of America Benefit Solutions. When he died in XX/XX/XXXX there was a substantial balance in the account, and I, his wife, was the beneficiary. I knew that IRS rules provided that the named spouse beneficiary "" assumes the account. '' However, when I called to discuss the situation I was told the account would be closed and funds sent to me. I specifically said I did not want the account to be closed. I followed this up with a letter the same day reiterating my wish that the account not be closed and asking that someone contact me about the proper handling of the account. I heard nothing. When I followed up with a phone call, I was told the account was closed and a check was on the way to me. I spoke with several people, all of whom told me the account had to be closed. However, I knew IRS publication XXXX indicated that upon death of account holder, the "" account is treated as the spouse 's HSA. '' The major problem with their closing the account was that they did it around XX/XX/XXXX -- against my wishes -- and at a time when the value of investments in the account had plunged. These investments soon rebounded and even gained in value. However, I missed out on these earnings. I filed a complained with the BBB and the bank restored opened an account in my name and cancelled payment on the check to me. However, the bank has refused to provide me with information about the value of the account as of the date of my husband 's death and the holdings in the investment accounts as of his death and as of the date they sold the investments. As the law says I should "" assume '' this account, I am entitled to this information. I have attempted to get the information from the bank but they refuse. I have no way to know if they restored the correct amount to the account. The bank later made a cash deposit to the account, apparently correcting some error. However, I have no information to assess what they have done. In effect, the bank erroneously made the only investment decisions for the account until I sold the investments in XX/XX/XXXX as I prepare to move the account to an HSA administrator that is more professional. The bank 's website information about the treatment of HSA accounts upon accountholder 's death has changed more than once since my husband 's death and now says the bank has discretion about the treatment of accounts upon death. Are accountholders subject to the whims of a bank clerk? I believe the bank has callously violated my rights and that I have suffered a financial loss as a result. Without all of the required information, it is difficult to assess the damage, but I believe that if the account had simply been changed to my name there would be several more thousand dollars in it than there is now. To make matters worse, this debacle occurred when I was already struggling with the effects of my husband 's death. While other financial institutions were careful to provide detailed information accounts and options, Bank of America ignored my request for information and closed the account without any consideration of the effect it would have on its value. I believe they are mishandling health savings accounts.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,"BANK OF AMERICA, NATIONAL ASSOCIATION",RI,2873,None,Consent provided,Web,03/16/17,Closed with explanation,Yes,No,2391045
03/22/17,Bank account or service,Other bank product/service,"Account opening, closing, or management",None,"Bank offered {$350.00} bonus offer for opening account and completing direct deposit for three consecutive months totaling over {$3000.00} or three consecutive months of XXXX or more bill pays for the account. Meeting both conditions on or about XX/XX/2107, it was said {$350.00} bonus offer would be deposited within 3 weeks. However, bank has failed to provide funds tied to the bonus promotion to my account. Inquires about the bonus are replied to with fanciful information.",None,HSBC NORTH AMERICA HOLDINGS INC.,VA,222XX,None,Consent provided,Web,03/22/17,Closed with monetary relief,Yes,No,2399528
3/3/17,Bank account or service,Checking account,"Account opening, closing, or management",None,"I did not receive the {$400.00} business account opening bonus at 5/3 bank, even though the terms were met. The terms of the bonus promotion were to deposit at least {$5000.00} and maintain an average balance of {$5000.00} for 60 days, while performing 5 debit card transactions - which was successfully accomplished. To provide some background : The account was opened via phone and the promotion information was relayed to me by the baker on account opening, who suggested I deposit {$5000.00} to ensure the {$5000.00} average is met. Once the welcome packet ( containing my account information ) was received - the {$5000.00} was deposited at my local branch. In the 60 days since deposit - the XXXX average balance was maintained, in addition to performing 5 debit transactions. The proof is readily available by looking at the account statements.",None,FIFTH THIRD FINANCIAL CORPORATION,MI,489XX,None,Consent provided,Web,3/3/17,Closed with explanation,Yes,No,2370332
06/30/16,Bank account or service,Checking account,"Account opening, closing, or management",None,Yes navy federal credit union blocked my account after me being 60 plus days a member and qualified as a member under my father serving in the XXXX in XXXX. I have over XXXX XXXX dollars in my checking and also money in my savings they blocked my rent online bill payment to my apt complex and now are refusing to unlock my account and honor my check sent from them to my apt complex furthermore they refused to accept my poa as I requested several times and also refusing to let me speak to someone in regards to my checking savings and credit card which I make XXXX payments or more a month my fathers name is XXXX XXXX I demand they take my account off of hold,Company believes it acted appropriately as authorized by contract or law,NAVY FEDERAL CREDIT UNION,GA,300XX,Servicemember,Consent provided,Web,06/30/16,Closed with explanation,Yes,No,1993440
2/1/16,Bank account or service,Savings account,"Account opening, closing, or management",None,"I have a Chase savings account which has not been active for a while. Chase sent me a letter on XXXX/XXXX/2016 to inform me that they will put safeguard measures on the account in 2 month. When I called the XXXX number on the letter on XXXX/XXXX/2016, the online rep told me the account does not show on his desktop 's pull-down manual. If I want to do anything to the account I need to go to a branch. I opened the account when I was living in XXXX, but I have moved to XXXX, as reflected on their record. I can not make a trip immediately. Chase 's notification is misleading.",None,JPMORGAN CHASE & CO.,DC,200XX,None,Consent provided,Web,2/1/16,Closed with explanation,Yes,Yes,1767838
09/20/16,Bank account or service,Other bank product/service,"Account opening, closing, or management",None,"I believe my loan request was denied due to my age ... ..I 've been a member for over 14+ years, and attempted to obtain a consolidation loan ... .that 's key, as I wanted to return to the XXXX ... .the reason given after being put through several loops..it was denied!! I had a home loan that was paid off early, and when I got that, I owed more ... BUT was younger ... ..I was also lied to about a freeze ... no one else had this reaponse..I checked..",Company has responded to the consumer and the CFPB and chooses not to provide a public response,PENTAGON FEDERAL CREDIT UNION,GA,300XX,Older American,Consent provided,Web,09/20/16,Closed with explanation,Yes,No,2122338
12/2/16,Bank account or service,Checking account,"Account opening, closing, or management",None,"Approximately 6 months ago, my employers payroll account was hacked into and stolen all of our personal information was stolen. Identity theft has several accounts open. One was thru Navy FCU. I called several times to have this account closed due to identity theft. Everytime I spoke with someone about it, supposedly they closed the account and they were going to send out an affidavit to complete and send back ( never received ). Last call was one month ago about this situation. And I am still receiving monthly statements in the mail and have not received the affidavit. Also when this account was open, it put a hard hit on my credit score. Not happy. If I closed an account esp due to identity theft, I should not have to call every month when I receive a monthly statement to find out it HAS not been closed.",Company believes it acted appropriately as authorized by contract or law,NAVY FEDERAL CREDIT UNION,NY,None,None,Consent provided,Web,12/2/16,Closed with non-monetary relief,Yes,No,2233367
09/13/16,Bank account or service,Checking account,"Account opening, closing, or management",None,"I visited the Wells Fargo Bank location at XXXX XXXX XXXX in XXXX to request a duplicate debit card for my checking account. Without my approval or authorization a new checking account was opened under my name. I work two jobs and was unable to revisit the branch for many months. Between the time I originally visited the branch at XXXX in XXXX and the time I was able to stop at another Wells Fargo Bank branch at XXXX XXXX XXXX XXXX XXXX, the account that was opened without my permission incurred XXXX in fees. I provided to the banker at the XXXX & XXXX XXXX XXXX branch of Wells Fargo printouts of the history of the account showing I NEVER used the account. I also indicated I did not authorize the new account to be opened in my name and did not want the account. The banker took the printout to who I was told was a manager and a portion of the fees were refunded but not all of the fees.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,WELLS FARGO & COMPANY,NE,681XX,None,Consent provided,Web,09/13/16,Closed with monetary relief,Yes,Yes,2108429
7/3/16,Bank account or service,Checking account,"Account opening, closing, or management",None,"After I was terminated by my former employer. The moment my credit card/mortgage with Navy Federal Credit Union fell behind, they completely locked out my online access/phone access to all my accounts. I never received, or was able to access ANY statements for any account. I was enrolled in multiple automatic debits, and paperless statements from my account to numerous other payees. With no access I was unable to find out all the automatic debits to be paid by any account. This caused several automatic debit to bounce and overdraft fees added. This went on for several months, never once did I receive a statement, regardless of how many phone calls I made. I was more focusing on the fact my only source of income was my XXXX, which they decided to use any way they wanted without any regard for the law. The only time I was able to get a statement of my accounts and effectively shut off all the automatic debits. I had to drive over XXXX miles XXXX way, to the nearest branch in XXXX, TX. When I confronted the branch manager about the money they took illegally, she simply stated "" I will see that letter, when I see it. '' That is another issue that I will be dealing with. I HAVE NOTICED THEY HAVE CHANGED THEIR ONLINE ACCESS POLICY. You still have access to statements even if you are behind on payments. XXXX more thing, every time I called to request a statement during that time period, the phone call went directly to the collections department who stated they were unable to request a statement for me.",Company believes it acted appropriately as authorized by contract or law,NAVY FEDERAL CREDIT UNION,CA,None,None,Consent provided,Web,7/3/16,Closed with explanation,Yes,Yes,1996514
6/2/15,Bank account or service,Other bank product/service,"Account opening, closing, or management",None,"Since XX/XX/XXXX, I Have Been Banking At This Bank And Have Turn Down for A {$3000.00} Loan. Today XXXX XX/XX/XXXX, I Went To Check On The Fees That They Take Out Every Month At {$12.00} Which Came Out To Be {$260.00}. - {$18.00} They Only Gave Me Back. Now When The Bank Changed Every Thing And Gave Up With This Account It Was Said That If I Use My Card XXXX Times A Month NO FEES Would Come Out Of My Account. But That Was Not True.WELLS FARGO BANK",Company chooses not to provide a public response,WELLS FARGO & COMPANY,FL,330XX,None,Consent provided,Web,6/2/15,Closed with monetary relief,Yes,No,1401807
7/6/15,Bank account or service,Checking account,"Account opening, closing, or management",None,"Re : Citizens Bank, XXXX XXXX, Ct. Acct # XXXX, XXXX XXXX XXXX of XXXX XXXX XXXXI have multiple personal and business accounts with Citizens Bank and have been repeatedly told that because of the total large amount of money I have on deposit none of my accounts will be charged a service fee. On FOUR separate occasions I have discovered that for months Citizens has been charging some of my accounts a service fee. Each time I talk to and email my representatives asking for the fees to be reversed, for a written letter apologizing and explaning what happened, and for a written assurance it will not happen again. The first three times the fees were reversed but I never got so much as a phone call, let alone the written documentation I requested. Today I discovered that CitizensBank again has charged the above acccount a {$25.00} service fee on XXXX, XXXX, and XXXX/XXXX/15. I am not sure if they have charged my other accounts or my wife 's accounts on other dates.",None,"CITIZENS FINANCIAL GROUP, INC.",CT,None,None,Consent provided,Web,7/6/15,Closed with explanation,Yes,Yes,1451523
07/14/16,Bank account or service,Checking account,"Account opening, closing, or management",None,"I signed up for a Citigold checking account from Citibank on XXXX/XXXX/16 because of the XXXX XXXX miles offer. I saved the terms of the offer for my own record. After I signed up for the account, I did not see the offer notated on my account. I emailed Citibank to make sure, and received a message from XXXX XXXX XXXX stating : "" I can confirm our promotion to earn the bonus XXXX XXXX miles is attached to your account ''. She then listed all the things I have to do to get the offer. On XXXX/XXXX/16, I messaged Citibank asking if I 've met all the requirements for the offer. On XXXX/XXXX/16, XXXX XXXX from Citibank emailed me back, however the language was unclear. She repeated the requirements ( {$1000.00} debit card purchases and XXXX qualifying bill payment ), and stated that "" After reviewing your account, I see you processed XXXX transaction for {$1000.00} and a bill payment for two consecutive months. Please review the terms and Conditions listed on the offer sent for qualification. Please note, all promotions will differ and are targeted to specific account holders during specific time frames ; so if you did not receive this promotion via your Citi credit card statement, personal email, or through U.S mail to your home address you will not qualify for this promotion. We regret if this causes you any inconvenience. '' I was not entirely sure what this all meant. I feel like she listed the things that I 've done but never confirmed that I 've met all the requirements and when my points will post. I was confused so on XXXX/XXXX/16, I chatted with representative XXXX via live chat. I asked her the same question ( if I 've met all the requirements for the offer ), and she confirmed that I "" have met the offer requirements '' and "" please allow until XXXX/XXXX/16 for the miles to be credited ''. I thought that was a really long wait, but decided to be patient and wait it out. On XXXX/XXXX/16, I messaged Citibank again asking the status of my offer, since it has been 5 months since I signed up for the account and I still have n't received the miles yet. XXXX XXXX responded and stated "" On my last message dated on XXXX/XXXX/2016, I advised of the requirements, confirm you completed them, explained the monthly service fees and advised the following : Please note, all promotions will differ and are targeted to specific account holders during specific time frames ; so if you did not receive this promotion via your Citi credit card statement, personal email, or through U.S mail to your home address you will not qualify for this promotion. We regret if this causes you any inconvenience. With that being said I regret to advise the bonus can not be honored, your understanding and patience regarding this matter is highly appreciated. '' I am very unhappy that I am now told that Citibank wo n't honor the bonus. I 've had this account open for 5 months, during which I was told twice that the offer was attached to my account and that my miles will post by a specific date ( XXXX/XXXX/16 ). How can they just tell me now, after 5 months, that they wo n't honor the bonus, and only after I reached out to them first? I feel like this is deceptive marketing on their part ( promising a bonus that never posted ) to keep me to continue using their checking account and debit card.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,"CITIBANK, N.A.",NV,891XX,None,Consent provided,Web,07/14/16,Closed with monetary relief,Yes,No,2013205
02/16/17,Bank account or service,Checking account,"Account opening, closing, or management",None,"About 10 years ago I established a home equity line through Citibank. To get a reduced interest rate I linked a Citibank checking account to the line of equity. There were no service charges to be incurred for the checking account. Around XXXX 2016 the bank started taking out {$30.00} for monthly service charge. It took a lot of time and effort, but eventually the bank reversed six months worth of the service charges. However, they refused to give me back the {$30.00} that have been charged in the months previously. They had failed to send me my bank statements except you in the mail. They did send me my line of equity statements in the mail. I am requesting that the CFBP tell Citibank to give me back the {$30.00} for each month it was taken out of my checking account. I am thanking you in advance for your efforts on my behalf. XXXX XXXX XXXX and XXXX XXXX XXXX",Company has responded to the consumer and the CFPB and chooses not to provide a public response,"CITIBANK, N.A.",CA,950XX,Older American,Consent provided,Web,02/22/17,Closed with explanation,Yes,No,2348114
02/24/16,Bank account or service,Other bank product/service,"Account opening, closing, or management",None,"I am XXXX XXXX XXXX that works for a company that helps victims of ID Theft to clear up fraudulent matters. I obtain a Limited Power of Attorney in order to help these vicitims clear up fraudulent matters. I disputed an account last year with USAA for one of my members. We were advised last year the account was cleared. This year it got sent to collections. After spending more than three hours on the phone USAA advised today the account was in a charge off status not a fraud status. I tried to work with the fraud department today to see if we could get the status corrected. USAA could verify my POA On file, but insistied they would not talk to me unless I provided my PERSONAL social security number and date of birth for verification purposes. I told them I was not related to the member, this was n't my account and for security purposes I was not comfortable giving them my social. They said I had to, so I made up a number and told them I was doing so. Then they tell me they have access to background information and the number did not come back as valid and they would not talk to me. I never authorized them to check background information on me. I never authorized anything. I cant believe for security reasons a fraud department is asking for social security number of PROFESSIONALS not financially obligated to the account. This needs to be stopped and now we ca n't resolve a fraudulent account which is against FAIR DEBT COLLECTION Practices and their regulations because I wo n't give my social. The client, is hard of hearing and ca n't speak. HIs wife, handles all the financial affairs. They wont talk to her either. The member signed a power of attorney so that I could help him and I cant. I went to XXXX at USAA dept supervisor and she refused to find a different way to resolve this.",Company believes complaint represents an opportunity for improvement to better serve consumers,UNITED SERVICES AUTOMOBILE ASSOCIATION,VA,956XX,None,Consent provided,Web,02/24/16,Closed with explanation,Yes,Yes,1802849
08/27/15,Bank account or service,Checking account,"Account opening, closing, or management",None,I filed bankruptcy back in 2013 and the check system is showing that I owe on some checks that were taken care of in my bankruptcy,Company chooses not to provide a public response,"Fidelity National Information Services, Inc. (FNIS)",MI,48748,None,Consent provided,Web,08/27/15,Closed with explanation,Yes,No,1540701
12/28/16,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",None,I recently closed out a safety deposit box that I had not been in in 32 years. In the box I discovered a Time Deposit issued by XXXX. I have since found out that this bank was acquired by JP Morgan Chase. I went to the local office in XXXX and they could not give me any information and showed no record of having purchased that bank. I verified the purchase through your office and the local library. I then call JP Morgan Chase again and they do not know anything. I have checked the abandoned cash site at the Illinois Secretary of Treasurey website and did not find it there. I would like to know the status of this Time Deposit and where the money went.,None,JPMORGAN CHASE & CO.,IL,600XX,None,Consent provided,Web,12/28/16,Closed with explanation,Yes,No,2266875
4/11/17,Bank account or service,Checking account,"Account opening, closing, or management",None,"On XX/XX/XXXX/17 TD Bank , N.A . fraud department put an alert on my checking account. On XX/XX/XXXX/17, I was informed the account was open and not closed. On XX/XX/XXXX/17 I transferred monies into the account to pay XXXX ( XXXX XXXX ) rent. T.D. Bank N.A. returned the ACH debit and XXXX filed XXXX XXXX. TD Bank N.A . failed to provide correct/timely information and failed to pay an approved ACH debit.",None,TD BANK US HOLDING COMPANY,MA,1202,None,Consent provided,Web,4/11/17,Closed with monetary relief,Yes,No,2430677
06/14/16,Bank account or service,Checking account,"Account opening, closing, or management",None,"I applied for Citigold XX/XX/XXXX and was told I would receive XXXX XXXX bonus miles after I met some purchasing requirements. So I met the requirements in XX/XX/XXXX, and was told miles would post by XX/XX/XXXX. XXXX did n't post, investigation started was told I was n't targeted. I had Citi open another investigation, but it was denied again. I think it is not fair, since Citi should tell me the result when I open the account. Thanks for your help.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,"CITIBANK, N.A.",FL,None,None,Consent provided,Web,06/15/16,Closed with explanation,Yes,No,1968883
01/19/17,Bank account or service,Checking account,"Account opening, closing, or management",None,I had and account in2009 with Bank Of America that closed. The account was closed because of a check that I received that I deposited but had no idea it was fake. However I paid the bank back and now they are saying I ca n't open another account.,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"BANK OF AMERICA, NATIONAL ASSOCIATION",MD,210XX,None,Consent provided,Web,01/23/17,Closed with explanation,Yes,No,2295763
10/16/15,Bank account or service,Savings account,"Account opening, closing, or management",None,"I opened a saving account 5 year ago in HSBC XXXX and I have a XXXX credit card with them. I have more than 2 year without use my saving account because I supose that I will use my money when I need it. I have two months that I tried to transfer money to XXXX for XXXX friend before I came XXXX and I ca n't do it. I wrote and call several times to the HSBC XXXX and they request to me to send a letter signed with my XXXX copy in order to activate my saving account, I sent it since XX/XX/XXXX2015 by XXXX courier and was received ( I have the received confirmation ) and till now they do n't solve it. I went to the HSBC branch XXXX in California and they told me that they ca n't do nothing because my account XXXX. That is the big problem, because Nobody in HSBC do something to solve it. HSBC have a secure Internet system called "" Contact Center '' which I always use to bring instructions to HSBC regarding security process like unlock my credit card to be used XXXX which I have plan to visit and for increase my daily withdrawal limit in ATM XXXX. All my data is linked to my accounts in HSBC XXXX the XXXX Card Credit and the Saving account ) that why I not understand how I can use my credit card ( I 've already purchased a mobile number here XXXX ) and I be personally in XXXX HSBC branch here XXXX and they have my saving account locked yet. I 've really facing off problem here because I need to have access to my money and make transfers to my credit card for buy food and I can not. Please help me",None,HSBC NORTH AMERICA HOLDINGS INC.,CA,902XX,None,Consent provided,Web,10/20/15,Closed with explanation,Yes,No,1610301
07/14/16,Bank account or service,Checking account,"Account opening, closing, or management",None,"I had XXXX deposit accounts with JP Morgan Chase. A Checking and Savings. Upon calling to check my account balance on XXXX XXXX, 2016, I was informed by the telephone representative that after investigation, Chase has decided to terminate our banking relationship and has closed all my accounts. When asked why, they explained that they do n't have to disclose any additional information in regards to the matter. I explained to them that my direct deposits from my employer were scheduled to hit the account the next day. She advised me that all of my cards have been deactivated and that I would have no access to any of my funds. When I asked when I could get my funds, she stated that I would receive a cashiers check in the mail, 7-10 businesses days after the close of my account. Today is XXXX XXXX, 2016. I have spoken with multiple representatives who have all told me different versions and dates associated with this matter. To resolve the confusion, I requested documentation of the the date this "" investigation began, the date it was completed, the date both of my accounts were closed and the ending balance for both of those accounts. Along with documentation of the date my remaining funds were mailed out. Loss prevention and the fraud department both told me that there are no such documents available. When asked if I could receive a tracking number for the check, they explained that tracking numbers are only provided to customers with {$5000.00} or more. Everyone else is on their own. I then escalated my issues to the executive office, where I spoke with someone by the name of XXXX. He informed me that those documents do exist, but for internal use only. When I asked him where this information was located in the terms and agreements for my deposit account, he said it 's not. And if I wanted to get that information, I would have to obtain legal representation. So here I am. I have yet to receive my remaining funds in the amount of {$400.00}. I have had to pay multiple late fees for various bills, I could n't pay my sons tuition because at the time, all my funds were tied up in the account. He has now been dropped from his program. I understand that they can close my account whenever they want, but this is insane. I ca n't even get documentation to verify the numerous lies told to me. Please let me know if there is anything I can do, or if I am just at the mercy of the bank. Thank you.",None,JPMORGAN CHASE & CO.,IL,None,None,Consent provided,Web,07/14/16,Closed with explanation,Yes,No,2011435
07/13/16,Bank account or service,Checking account,"Account opening, closing, or management",None,"My Banking Accounts were suddenly frozen/closed by my Bank without NOTICE nor release of my cash/money within my accounts. I have checking, savings, ATM/Debt card, XXXX credit cards, and Bill Pay service. I also have Social Security Direct Deposit into my checking which they now have my money. All of which suddenly NOT allowing me to access my accounts/money.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,"BANK OF AMERICA, NATIONAL ASSOCIATION",NC,287XX,"Older American, Servicemember",Consent provided,Web,07/13/16,Closed with explanation,Yes,No,2011348
1/4/17,Bank account or service,Checking account,"Account opening, closing, or management",None,"Hello, I am a victim due to Bank of America 's actions. I am currently a XXXX year attending the University XXXX, and during my XXXX break, I was actively seeking for internships. I applied through XXXX XXXX, and one day I received response from one of the companies. That day the company and I had an virtual interview via XXXX. The next day, the company talked more about my details and issued a check which should be used for the virtual internship that I will be doing the XXXX. However, they told me they wanted me to begin training now. After depositing the check, I felt that something was wrong. So I did research and found articles that this internship could be a scam. So immediately I canceled the deposited check or tried too two after it was deposited. However, Bank of America immediately closed my account. I called Bank of America to explain the situation and they told I could do nothing since the check was fraudulent except of mailing evidence to their Risk Management office evidence that I was innocent in which I did. I just think this situation should be reconsidered because I have not used any of the money from the fraudulent check, I tried to cancel the transaction, and that since I am a college student almost about to XXXX a bank account is needed for me ...",Company has responded to the consumer and the CFPB and chooses not to provide a public response,"BANK OF AMERICA, NATIONAL ASSOCIATION",VA,201XX,None,Consent provided,Web,1/4/17,Closed with explanation,Yes,Yes,2275126
04/17/15,Bank account or service,Checking account,"Account opening, closing, or management",None,"We are not stupid and we deserve the true and treated with respect and make us feel that we have you all to protect our security identity and help us solve an issue like this kind. That believe me is nothing agradable to go thru this. I been robb since XX/XX/XXXX and I already explain you all all the situation. And I send papers information of you tell me to send. My transaction I made I write in a paper and police report send it by fax. And and I take that molestia to call you. Because if I do n't call you, you never call me and inform me nothing, exactly like you never inform about any transaction made it or mail, text nothing at all for my transaction made it. And already made XXXX claims XXXX and XXXX and claim rep. Say everithing was fine so the issue star like XX/XX/2015 thru XX/XX/XXXX. Or XX/XX/XXXX. And my balance was up much more. More than XXXX dollars and you lie to me and refund dates of XX/XX/XXXX so what XXXX???? What you make us think? The issue is XX/XX/XXXX since today or the day I do the claims. Not only XX/XX/XXXX. If I explain the Stating issue of feb. And you all telling me lies and when I see the stamens only issue cover on some days in XX/XX/XXXX. With my balance that was XXXX XXXX XXXX XXXX like total of XXXX and you are solving the issue with XXXX? I deserve a professional quality of you help. Not life of our situation and telling what was my transaction and with are my balance and deposit and you refund the issue with XXXX. I ca n't believe it.",None,"BANK OF AMERICA, NATIONAL ASSOCIATION",AZ,853XX,None,Consent provided,Web,05/15/15,Closed with explanation,Yes,Yes,1334855
6/3/16,Bank account or service,Checking account,"Account opening, closing, or management",None,"I got an following email from Citibank about a promotional offer where-in if I open a citigold account with the promotion code : XXXX and then meet the following requirements, then I 'll be getting the XXXX American Bonus miles after 90 days ( starting from the last statement after the requirements are met ) Requirements : 1. Spend {$1000.00} on the debit card 2. There has to be 2 consecutive bill payments in consecutive 2 months. I met both the requirements in XX/XX/2016, then I waited for the statement generated on XXXX XXXX 2016. After that I waited till 90 days ( 3 statements ) i.e the statement generated on XXXX XXXX 2016, still i have n't ' got the XXXX miles. After that I called the customer care of Citibank multiple times, escalated the case to supervisor, still nothing happened. Waited for next month statement as well on XXXX XXXX 2016 which was delayed by 2 days and I finally got it on XXXX XXXX 2016, still no miles. This is same scenario with couple of my friends as well. So I was left with no other choice, but to raise a complaint against these cheaters who make false promises just to attract customers in the beginning and then they never fulfill their promises. If I wont get my deserved/earned XXXX American bonus miles, I 'll close my Citibank account and I 'll never open it again. Hope you understand my frustration here and help me get my XXXX American miles from Citibank. Thanks and regards, XXXX XXXX XXXXXXXXXXXX XXXX",Company has responded to the consumer and the CFPB and chooses not to provide a public response,"CITIBANK, N.A.",TX,774XX,None,Consent provided,Web,6/3/16,Closed with non-monetary relief,Yes,No,1954279
09/22/16,Bank account or service,Savings account,"Account opening, closing, or management",None,"I recently opened an account at populardirect.com, a division of Banco Popular North America. After requesting twice they delete the external account I had linked for transfers and were unsuccessful, I decided to close my account. I 've requested the account be closed and all funds returned to me over a month ago. I 've contacted them approximately 5 times and each time there is some problem why they ca n't close the account. I 've been told conflicting things each time I contact them. For example, I was told they could ACH the funds to another account once the account closure is initiated. Yesterday, on XXXX/XXXX/16, the customer service rep. indicated that they could only release the funds via check after I sign a document which may take XXXX10 days to receive. They are unable to fax/email the document.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,POPULAR BANK,CA,920XX,None,Consent provided,Web,09/22/16,Closed with monetary relief,Yes,No,2126924
2/3/17,Bank account or service,Checking account,"Account opening, closing, or management",None,"I opened a Citibank Account Bank Checking account with a {$400.00} bonus promotion offered if I deposited {$15000.00} within 30 days of account opening. I met these requirements, I opened the account on XXXX/XXXX/XXXX. {$15000.00} was deposited into the account by XXXX/XXXX/XXXX. I should have received the {$400.00} bonus by XXXX/XXXX/XXXX according to online customer support. I never received the {$400.00} bonus.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,"CITIBANK, N.A.",MI,481XX,None,Consent provided,Web,2/3/17,Closed with monetary relief,Yes,No,2326169
03/14/17,Bank account or service,Other bank product/service,"Account opening, closing, or management",None,"1. Checking account was opened in XX/XX/XXXX for a student with parent on the account. 2. XXXX protection was added to cover overdrafts. We do remember that money was transferred from this checking account to a place called XXXX. 3. In XX/XX/XXXX we inquired about this "" XXXX '' account that we saw on online banking that totaled about XXXX. Key Bank at the XXXX, WA branch stated "" it 's your money '' and we withdrew that amount. This "" reserve '' account was not closed. 4. In XX/XX/XXXX a 'XXXX ' account was activated. However my credit report indicates this was opened XX/XX/XXXX. Key can not provide documentation stating they have records dating back 7 years only. 5. We were unaware of any change from whatever was overdraft protection prior to XX/XX/XXXX since the process appeared the same, i.e. money was transferred from checking to an account for overdraft protection. Key Bank can not provide documentation of this and denies there ever was a cash reserve account. Key states that this account was approved by either myself or other account holder over the phone.",None,KEYCORP,WA,982XX,Older American,Consent provided,Web,03/14/17,Closed with explanation,Yes,No,2386259
